UserGenere,UserAge,UserExperience,TimeStamp,PlayerSpeed,PlayerAcceleration,CameraRotationZ,GameFps,DiscomfortLevel
0,0,0,62.01598,105,13,-0.035552,90,0
0,0,0,63.01549,114,9,-0.012298,90,0
0,0,0,64.01623,82,-32,-0.044445,90,0
0,0,0,65.01556,21,-61,-0.078787,90,0
0,0,0,66.01579,38,17,-0.051463,90,0
0,0,0,67.01708,40,2,0.023472,90,0
0,0,0,68.01788,54,14,0.065861,92,0
0,0,0,69.01695,67,13,0.106367,92,0
0,0,0,70.01685,78,11,0.101968,92,0
0,0,0,71.01693,91,13,0.099625,90,0
0,0,0,72.01638,105,14,0.086554,90,0
0,0,0,73.01495,118,13,0.074081,90,0
0,0,0,74.01651,130,12,0.064605,90,0
0,0,0,75.01495,141,11,0.02806,90,0
0,0,0,76.01586,145,4,0.006823,90,0
0,0,0,77.01755,97,-48,0.022464,90,0
0,0,0,78.01757,108,11,0.019373,90,0
0,0,0,79.01694,120,12,-0.024904,88,0
0,0,0,80.01778,75,-45,-0.012829,90,0
0,0,0,81.01844,92,17,-0.0696,90,0
0,0,0,82.01799,106,14,-0.054335,90,0
0,0,0,83.01645,120,14,-0.01581,90,0
0,0,0,84.01694,119,-1,0.001531,88,0
0,0,0,85.01832,115,-4,0.018054,90,0
0,0,0,86.01842,127,12,0.020473,90,0
0,0,0,87.01836,135,8,0.033768,90,0
0,0,0,88.01799,145,10,0.034526,90,0
0,0,0,116.0173,113,-23,0.037905,90,0
0,0,0,117.0192,126,13,0.031021,90,0
0,0,0,118.0198,135,9,0.006672,90,0
0,0,0,119.0096,144,9,0.024049,90,0
0,0,0,120.0098,145,1,-0.028737,90,0
0,0,0,121.0107,145,0,-0.0685,90,0
0,0,0,122.009,145,0,-0.045497,90,0
0,0,0,123.018,145,0,0.001101,90,0
0,0,0,124.009,145,0,0.000685,90,0
0,0,0,125.0098,145,0,-0.000267,90,0
0,0,0,126.0095,145,0,0.027661,90,0
0,0,0,127.0099,145,0,0.034452,90,0
0,0,0,128.0105,145,0,-0.004944,90,0
0,0,0,129.0213,145,0,0.037653,90,0
0,0,0,130.0093,145,0,-0.091593,90,0
0,0,0,131.0209,145,0,-0.092693,90,0
0,0,0,132.0093,145,0,-0.074325,90,0
0,0,0,133.009,145,0,-0.053159,90,0
0,0,0,134.0183,145,0,-0.036209,90,0
0,0,0,195.0138,145,0,-0.014913,90,0
0,0,0,196.0139,145,0,-0.016577,90,0
0,0,0,197.014,145,0,-0.027474,90,0
0,0,0,198.0153,145,0,0.02552,90,0
0,0,0,199.0154,145,0,0.041649,90,0
0,0,0,200.0137,145,0,0.034224,90,0
0,0,0,201.0133,145,0,-0.012721,90,0
0,0,0,202.014,115,-30,-0.033774,90,0
0,0,0,203.0149,101,-14,-0.0098,90,0
0,0,0,204.0157,113,12,-0.031496,90,0
0,0,0,205.0156,125,12,-0.029318,90,0
0,0,0,206.0157,135,10,-0.034313,90,0
0,0,0,207.0146,95,-40,-0.012977,90,0
0,0,0,208.0148,104,9,-0.04842,90,0
0,0,0,209.0162,116,12,0.054697,90,0
0,0,0,210.0147,123,7,0.090529,90,0
0,0,0,211.0141,135,12,0.07689,90,0
0,0,0,212.0139,145,10,0.054637,90,0
0,0,0,213.0145,145,0,0.045744,90,0
0,0,0,214.0139,145,0,0.007893,90,0
0,0,0,215.0152,145,0,0.010117,90,0
0,0,0,216.0154,145,0,0.022983,90,0
0,0,0,217.0155,145,0,-0.022654,90,0
0,0,0,218.0154,145,0,-0.031961,90,0
0,0,0,219.0161,145,0,-0.036765,90,0
0,0,0,220.0133,145,0,0.010708,90,0
0,0,0,221.0157,145,0,0.029633,90,0
0,0,0,222.016,145,0,0.003351,90,0
0,0,0,223.0163,145,0,0.027711,90,0
0,0,0,224.0161,145,0,0.034584,90,0
0,0,0,225.0156,145,0,-0.011223,90,0
0,0,0,226.0158,110,-35,-0.004794,90,0
0,0,0,227.0152,43,-67,-0.089399,90,0
0,0,0,228.0145,5,-38,-0.096318,90,0
0,0,0,229.0143,7,2,-0.090808,90,0
0,0,0,230.015,12,5,-0.074826,90,0
0,0,0,231.0147,15,3,-0.054789,90,0
0,0,0,232.0167,7,-8,-0.075824,90,0
0,0,0,233.0171,9,2,-0.086924,90,0
0,0,0,234.0177,24,15,-0.056932,90,0
0,0,0,235.0167,38,14,-0.021076,90,0
0,0,0,236.0168,53,15,-0.07112,90,0
0,0,0,237.0172,64,11,-0.080601,88,0
0,0,0,238.0165,77,13,-0.08211,92,0
0,0,0,239.0155,91,14,-0.078954,90,0
0,0,0,240.0154,105,14,-0.065816,90,0
0,0,0,241.0162,119,14,-0.049258,90,0
0,0,0,242.0153,131,12,-0.038475,90,0
0,0,0,243.0169,143,12,-0.016232,88,0
0,0,0,244.017,145,2,-0.014106,88,0
0,0,0,245.0175,145,0,-0.021636,90,0
0,0,0,246.0175,145,0,0.027181,88,0
0,0,0,247.0189,145,0,0.045068,90,0
0,0,0,248.0175,145,0,0.024723,90,0
0,0,0,249.0157,145,0,-0.015174,90,0
0,0,0,250.0172,145,0,-0.030289,88,0
0,0,0,251.0182,145,0,-0.004871,88,0
0,0,0,252.019,145,0,-0.026398,90,0
0,0,0,253.0187,145,0,-0.035359,90,0
0,0,0,254.0191,145,0,-0.001544,90,0
0,0,0,255.0179,141,-4,-0.023509,88,0
0,0,0,256.0189,145,4,0.092445,88,0
0,0,0,257.0168,145,0,0.077845,90,0
0,0,0,258.0172,145,0,0.059614,90,0
0,0,0,259.0182,145,0,0.028366,90,0
0,0,0,260.0174,145,0,0.022666,90,0
0,0,0,261.0188,145,0,0.017427,90,0
0,0,0,262.0185,145,0,0.025122,88,0
0,0,0,263.0108,145,0,-0.017275,90,0
0,0,0,264.0196,145,0,-0.018902,90,0
0,0,0,265.0177,145,0,-0.035205,90,0
0,0,0,266.017,145,0,0.01268,90,0
0,0,0,267.0185,145,0,0.018093,88,0
0,0,0,268.0191,125,-20,-0.001956,90,0
0,0,0,269.0094,114,-11,0.032625,90,0
0,0,0,270.0097,125,11,0.028761,90,0
0,0,0,271.0201,136,11,0.031805,90,0
0,0,0,272.0097,138,2,-0.00316,90,0
0,0,0,273.0197,91,-47,0.023859,90,0
0,0,0,274.0097,102,11,-0.076962,90,0
0,0,0,275.0197,111,9,-0.088373,90,0
0,0,0,276.0195,123,12,-0.077534,90,0
1,2,0,0.011187,0,0,-0.008336,90,0
1,2,0,1.008122,0,0,-0.016933,82,0
1,2,0,2.009342,0,0,-0.02614,90,0
1,2,0,3.01029,0,0,-0.029093,90,0
1,2,0,4.012894,0,0,-0.020528,90,0
1,2,0,5.012518,0,0,-0.023678,90,0
1,2,0,6.011678,8,8,-0.020918,90,0
1,2,0,55.01663,32,-46,-0.133439,90,0
0,0,0,0.011113,0,0,-0.01979,90,0
0,0,0,1.009833,0,0,-0.0106,90,0
0,0,0,2.010395,0,0,-0.00928,90,0
0,0,0,3.011393,16,16,-0.01104,90,0
0,0,0,4.0115,25,9,-0.03818,90,0
0,0,0,5.012748,46,21,-0.024296,90,0
0,0,0,6.014083,67,21,-0.016252,90,0
0,0,0,7.013341,84,17,-0.023042,90,0
0,0,0,8.015121,97,13,0.02399,90,0
0,0,0,9.014697,83,-14,0.04166,90,0
0,0,0,10.01435,87,4,0.01779,90,0
0,0,0,11.0154,99,12,0.012062,90,0
0,0,0,12.0133,109,10,0.032152,90,0
0,0,0,13.01444,87,-22,0.009641,90,0
0,0,0,14.01499,89,2,-0.017432,90,0
0,0,0,15.01424,24,-65,-0.025424,90,0
0,0,0,16.01418,9,-15,-0.013689,90,0
0,0,0,17.01338,10,1,-0.014022,90,0
0,0,0,18.01521,11,1,-0.018064,90,0
0,0,0,19.01558,1,-10,-0.005928,90,0
0,0,0,20.01401,10,9,-0.01149,90,0
0,0,0,21.01581,14,4,-0.023646,90,0
0,0,0,22.01543,32,18,-0.010815,90,0
0,0,0,23.01588,23,-9,-0.024148,90,0
0,0,0,24.01619,24,1,-0.032412,90,0
0,0,0,25.01628,19,-5,0.002846,90,0
0,0,0,26.0155,20,1,0.006546,90,0
0,0,0,27.01602,39,19,-0.010363,90,0
0,0,0,28.01654,57,18,-0.007523,90,0
0,0,0,29.01629,73,16,0.006672,90,0
0,0,0,30.01612,56,-17,0.037058,90,0
0,0,0,31.01567,70,14,0.062729,90,0
0,0,0,32.01504,74,4,0.031831,90,0
0,0,0,33.01624,64,-10,0.017868,90,0
0,0,0,34.0147,78,14,-0.027038,90,0
0,0,0,35.01396,87,9,-0.059743,90,0
0,0,0,36.01606,78,-9,-0.031828,90,0
0,0,0,37.01563,73,-5,-0.018755,90,0
0,0,0,38.01526,71,-2,-0.010309,90,0
0,0,0,39.01506,65,-6,-0.022747,90,0
0,0,0,40.0174,76,11,-0.025804,90,0
0,0,0,41.01774,72,-4,-0.082885,90,0
0,0,0,42.01627,85,13,0.011633,90,0
0,0,0,43.01559,101,16,0.003012,90,0
0,0,0,44.01618,115,14,-0.004417,90,0
0,0,0,45.01551,128,13,-0.019699,90,0
0,0,0,46.01629,139,11,0.082549,90,0
0,0,0,47.01807,132,-7,0.026464,90,0
0,0,0,48.01582,140,8,0.005606,90,0
0,0,0,49.01778,145,5,0.008963,90,0
0,0,0,50.01649,145,0,-0.014671,90,0
0,0,0,51.01685,145,0,-0.062611,90,0
0,0,0,52.01536,145,0,-0.023421,90,0
0,0,0,53.01762,145,0,0.008516,90,0
0,0,0,54.01741,145,0,0.018684,90,0
0,0,0,55.01841,145,0,-0.03905,90,0
0,0,0,56.01595,145,0,-0.057481,90,0
0,0,0,57.01751,133,-12,-0.009556,90,0
0,0,0,58.01589,142,9,0.037301,90,0
0,0,0,59.01643,145,3,0.055057,90,0
0,0,0,60.01655,145,0,0.034972,90,0
0,0,0,61.01838,145,0,0.062299,90,0
0,0,0,62.01884,145,0,0.0387,90,0
0,0,0,63.01641,145,0,-0.008894,90,0
0,0,0,64.0168,145,0,0.026098,90,0
0,0,0,65.01732,145,0,-0.017001,90,0
0,0,0,66.01808,145,0,-0.101308,90,0
0,0,0,67.01823,105,-40,-0.018241,90,0
0,0,0,68.01816,35,-70,0.011762,90,0
0,0,0,69.01759,13,-22,0.020541,90,0
0,0,0,70.01744,3,-10,0.016633,90,0
0,0,0,71.01709,7,4,-0.0008,90,0
0,0,0,72.01596,20,13,0.022726,90,0
0,0,0,73.01692,8,-12,0.004345,90,0
0,0,0,74.0185,20,12,0.000618,90,0
0,0,0,75.01855,27,7,0.000383,90,0
0,0,0,76.01823,3,-24,-0.008555,90,0
0,0,0,77.01774,1,-2,-0.009926,90,0
0,0,0,78.01897,0,-1,-0.004869,90,0
0,0,0,79.01764,0,0,0.019827,88,0
0,0,0,80.01952,0,0,0.017856,90,0
0,0,0,81.01741,6,6,0.015176,90,0
0,0,0,82.01808,7,1,0.009189,92,0
0,0,0,83.01849,3,-4,-0.019467,88,0
0,0,0,84.01945,20,17,-0.018744,88,0
0,0,0,85.01937,21,1,0.003653,90,0
0,0,0,86.01777,34,13,-0.000794,90,0
0,0,0,87.0088,39,5,-0.008189,90,0
0,0,0,88.00897,54,15,0.000566,90,0
0,0,0,89.00903,68,14,0.009953,90,0
0,0,0,90.00906,82,14,0.022707,90,0
0,0,0,91.01865,96,14,0.042295,90,0
0,0,0,92.00906,69,-27,0.081419,90,0
0,0,0,93.01897,30,-39,0.05841,90,0
0,0,0,94.01846,31,1,0.039254,90,0
0,0,0,95.01842,36,5,0.013516,90,0
0,0,0,96.01799,31,-5,0.024069,88,0
0,0,0,97.01869,37,6,0.028875,90,0
0,0,0,98.02034,47,10,0.012973,90,0
0,0,0,99.00938,64,17,-0.014287,90,0
0,0,0,100.0092,79,15,-0.018663,90,0
0,0,0,101.0099,85,6,-0.020932,90,0
0,0,0,102.0094,94,9,0.046332,90,0
0,0,0,103.0204,96,2,0.007586,90,0
0,0,0,104.0199,108,12,0.021258,90,0
0,0,0,105.0094,90,-18,-0.022965,90,0
0,0,0,106.0093,86,-4,-0.054209,90,0
0,0,0,107.0091,95,9,-0.039497,90,0
0,0,0,108.0092,105,10,-0.027401,90,0
0,0,0,109.0197,97,-8,-0.014702,90,0
0,0,0,110.0095,92,-5,-0.04568,90,0
0,0,0,111.01,60,-32,-0.083886,90,0
0,0,0,112.0107,24,-36,-0.070619,90,0
0,0,0,113.0104,1,-23,-0.062285,90,0
0,0,0,114.0103,3,2,-0.059939,90,0
0,0,0,115.0095,3,0,-0.060199,90,0
0,0,0,116.01,1,-2,-0.074847,90,0
0,0,0,117.0105,11,10,-0.06407,90,0
0,0,0,118.0109,8,-3,-0.07282,90,0
0,0,0,119.012,1,-7,-0.070241,90,0
0,0,0,120.0113,2,1,-0.063432,90,0
0,0,0,121.0113,3,1,-0.055191,90,0
0,0,0,122.0116,3,0,-0.058973,90,0
0,0,0,123.0119,3,0,-0.067824,90,0
0,0,0,124.0118,2,-1,-0.059745,90,0
0,0,0,125.0108,2,0,-0.05735,90,0
0,0,0,126.011,1,-1,-0.063771,90,0
0,0,0,127.0124,14,13,-0.058995,90,0
0,0,0,128.0108,10,-4,-0.05336,90,0
0,0,0,129.0105,12,2,-0.046066,90,0
0,0,0,130.0117,22,10,-0.029025,90,0
0,0,0,131.0111,40,18,-0.016454,90,0
0,0,0,132.0108,52,12,-0.00437,90,0
0,0,0,133.0106,71,19,-0.020926,90,0
0,0,0,134.0097,88,17,-0.03259,90,0
0,0,0,135.0104,101,13,-0.035425,90,0
0,0,0,136.0105,115,14,-0.083444,90,0
0,0,0,137.011,107,-8,0.110594,90,0
0,0,0,138.0112,32,-75,-0.037027,90,0
0,0,0,139.0102,9,-23,-0.063366,90,0
0,0,0,140.0111,1,-8,-0.060457,90,0
0,0,0,141.0099,5,4,-0.062563,90,0
0,0,0,142.0102,6,1,-0.066764,90,0
0,0,0,143.0106,6,0,-0.05993,90,0
0,0,0,144.012,5,-1,-0.053704,90,0
0,0,0,145.0106,7,2,-0.049698,90,0
0,0,0,146.012,14,7,-0.015455,90,0
0,0,0,147.0115,22,8,0.017443,90,0
0,0,0,148.0123,24,2,0.025127,90,0
0,0,0,149.012,25,1,0.021917,90,0
0,0,0,150.0118,41,16,0.004904,90,0
0,0,0,151.0124,45,4,0.021287,90,0
0,0,0,152.0128,28,-17,0.048232,90,0
0,0,0,153.0126,41,13,0.02979,90,0
0,0,0,154.0121,56,15,-0.000925,90,0
0,0,0,155.012,72,16,-0.00244,90,0
0,0,0,156.0126,85,13,-0.001899,90,0
0,0,0,157.013,75,-10,-0.020251,90,0
0,0,0,158.0121,89,14,-0.022895,90,0
0,0,0,159.0126,88,-1,-0.063185,90,0
0,0,0,160.0124,106,18,-0.051914,90,0
0,0,0,161.0119,83,-23,0.003584,90,0
0,0,0,162.013,35,-48,-0.010121,90,0
0,0,0,163.0129,35,0,0.030519,90,0
0,0,0,164.0133,49,14,0.047863,90,0
0,0,0,165.0129,13,-36,0.03798,90,0
0,0,0,166.0124,6,-7,0.034185,90,0
0,0,0,167.0136,2,-4,0.054481,90,0
0,0,0,168.0131,7,5,0.046733,90,0
0,0,0,169.0124,6,-1,0.033637,90,0
0,0,0,170.0131,22,16,0.033828,90,0
0,0,0,171.0138,4,-18,0.031632,90,0
0,0,0,172.0135,3,-1,0.03058,90,0
0,0,0,173.014,1,-2,0.024773,90,0
0,0,0,174.0137,1,0,0.023989,90,0
0,0,0,175.0137,0,-1,0.020952,90,0
0,0,0,176.0139,0,0,0.019609,90,0
0,0,0,177.0143,1,1,0.020059,90,0
0,0,0,178.0135,10,9,0.024916,90,0
0,0,0,179.0138,7,-3,0.029441,90,0
0,0,0,180.0135,3,-4,0.028266,90,0
0,0,0,181.0143,3,0,0.03002,90,0
0,0,0,182.0144,8,5,0.029783,90,0
0,0,0,183.0134,16,8,0.034392,90,0
0,0,0,184.0142,18,2,0.031158,90,0
0,0,0,185.0128,18,0,0.033486,90,0
0,0,0,186.0135,20,2,0.035129,90,0
0,0,0,187.0139,18,-2,0.031671,90,0
0,0,0,188.0138,16,-2,0.017218,90,0
0,0,0,189.015,19,3,0.028056,90,0
0,0,0,190.0154,24,5,0.020933,90,0
0,0,0,191.0153,26,2,0.00223,90,0
0,0,0,192.015,26,0,0.023793,90,0
0,0,0,193.0144,36,10,-0.018079,90,0
0,0,0,194.0154,33,-3,-0.00715,90,0
0,0,0,195.0154,36,3,0.00143,90,0
0,0,0,196.0153,40,4,-0.002495,90,0
0,0,0,197.0166,49,9,0.004381,90,0
0,0,0,198.0156,42,-7,0.008216,90,0
0,0,0,199.0165,40,-2,0.016592,90,0
0,0,0,200.0164,41,1,0.032803,90,0
0,0,0,201.0146,45,4,0.051022,90,0
0,0,0,202.0159,41,-4,0.059891,90,0
0,0,0,203.0147,53,12,0.043662,90,0
0,0,0,204.015,49,-4,0.019941,90,0
0,0,0,205.0149,62,13,-0.013288,90,0
0,0,0,206.0154,67,5,-0.038942,90,0
0,0,0,207.0155,58,-9,-0.084505,90,0
0,0,0,208.0162,53,-5,-0.06646,90,0
0,0,0,209.0153,66,13,-0.058365,90,0
0,0,0,210.0164,79,13,-0.055021,90,0
0,0,0,211.0156,57,-22,-0.03757,90,0
0,0,0,212.0163,62,5,-0.051041,90,0
0,0,0,213.0176,52,-10,-0.061434,90,0
0,0,0,214.0176,47,-5,-0.103371,90,0
0,0,0,215.0165,61,14,-0.054333,90,0
0,0,0,216.0159,59,-2,-0.020036,90,0
0,0,0,217.0159,75,16,-0.01867,90,0
0,0,0,218.0158,53,-22,-0.009178,90,0
0,0,0,219.0164,70,17,-0.013872,90,0
0,0,0,220.0166,86,16,-0.002769,90,0
0,0,0,221.016,73,-13,0.035941,90,0
0,0,0,222.0175,77,4,0.017513,90,0
0,0,0,223.0178,61,-16,0.03445,90,0
0,0,0,224.0176,40,-21,0.073452,90,0
0,0,0,225.018,39,-1,0.060154,90,0
0,0,0,226.0181,31,-8,0.043751,90,0
0,0,0,227.018,46,15,-0.019382,90,0
0,0,0,228.0176,62,16,-0.002236,90,0
0,0,0,229.0186,77,15,-0.002179,90,0
0,0,0,230.0179,91,14,-0.009101,90,0
0,0,0,231.0177,84,-7,-0.067791,90,0
0,0,0,232.0178,82,-2,-0.082,90,0
0,0,0,233.018,77,-5,-0.081979,90,0
0,0,0,234.017,92,15,-0.037926,90,0
0,0,0,235.0178,107,15,0.001637,90,0
0,0,0,236.0177,71,-36,0.020983,90,0
0,0,0,237.0187,57,-14,0.010831,90,0
0,0,0,238.0185,71,14,-0.007087,88,0
0,0,0,239.0183,29,-42,0.022919,88,0
0,0,0,240.0186,39,10,0.002305,88,0
0,0,0,241.0184,57,18,-0.007633,88,0
0,0,0,242.0192,74,17,-0.029362,88,0
0,0,0,243.018,75,1,-0.046061,88,0
0,0,0,244.0168,72,-3,-0.03181,90,0
0,0,0,245.0174,86,14,0.008643,90,0
0,0,0,246.0177,95,9,0.0462,90,0
0,0,0,247.0178,104,9,0.089303,90,0
0,0,0,248.0176,113,9,0.031631,90,0
0,0,0,249.0175,122,9,0.036795,90,0
0,0,0,250.0193,106,-16,0.09954,90,0
0,0,0,251.0192,101,-5,0.048321,90,0
0,0,0,252.0187,79,-22,0.030223,90,0
1,2,0,20.01563,2,-3,0.074345,90,1
0,0,0,268.9977,24,19,0.030177,90,1
1,2,0,262.0075,118,13,0.151351,90,1
1,2,0,117.0103,10,6,0.095983,90,1
1,0,0,268.0077,18,-95,0.042152,88,1
1,0,0,218.0034,145,0,-0.083118,90,1
1,0,0,163.0105,145,0,0.054782,90,1
0,0,0,217.9947,29,-13,0.010832,90,1
0,0,0,83.99503,3,0,0.041898,90,1
1,0,0,211.0014,110,7,-0.154618,90,1
1,0,0,47.00361,48,13,0.070651,90,1
0,0,0,57.00396,56,16,0.044576,90,1
1,1,0,225.0056,107,13,-0.035285,90,1
1,0,0,194.0004,145,2,0.093453,90,1
1,0,0,170.0137,21,17,-0.171144,90,1
1,2,0,195.0153,55,9,0.142749,90,1
1,0,0,124.0098,132,12,0.14993,90,1
0,0,0,217.0036,73,-35,0.043523,90,1
1,0,0,283.0176,145,3,-0.096123,90,1
1,0,0,188.0129,6,-34,-0.195427,90,1
0,0,0,206.0032,69,13,-0.020377,90,1
1,0,0,174.0133,84,15,-0.189107,90,1
1,2,0,54.00663,78,-3,-0.126614,90,1
1,0,0,158.9988,126,10,0.065252,90,1
1,1,0,175.0014,61,18,0.01312,90,1
1,0,0,260.0062,145,0,-0.122754,88,1
0,0,0,148.0006,28,2,-0.053145,90,1
1,0,0,197.0046,11,2,-0.225933,90,1
1,0,0,293.0085,35,-20,-0.007797,90,1
0,0,0,280.0204,145,0,-0.009983,90,1
1,0,0,268.0049,145,0,0.123775,90,1
0,0,0,264.9976,6,5,0.046718,90,1
1,2,0,204.016,62,18,0.038021,90,1
1,0,0,170.0137,21,17,-0.171144,90,1
1,0,0,57.00716,63,17,-0.162393,92,1
1,0,0,217.0041,75,-26,0.035879,90,1
1,0,0,156.0103,106,-30,-0.169854,90,1
1,0,0,245.005,145,0,0.085177,90,1
0,0,0,150.0019,34,14,-0.0668,90,1
1,1,0,152.0004,82,13,-0.052994,90,1
0,0,0,137.0003,0,0,0.007788,90,1
1,0,0,178.0022,71,-6,0.081106,90,1
0,0,0,174.0025,49,-2,0.051631,90,1
1,0,0,278.0077,10,-2,-0.042027,88,1
1,0,0,170.9994,145,1,-0.122448,90,1
1,0,0,100.0189,132,-2,-0.001863,90,1
1,1,0,191.0034,10,9,-0.14322,90,1
1,2,0,201.0149,103,12,0.092027,90,1
1,0,0,155.0104,116,-29,0.011964,90,1
1,2,0,69.00725,11,-14,0.145288,90,1
0,0,0,279.011,77,-7,-0.094506,90,1
1,0,0,101.0185,119,-13,-0.0389,90,1
1,0,0,212.0062,96,13,0.022829,90,1
0,0,0,105.0207,86,-1,-0.032805,90,1
1,2,0,299.0104,73,0,-0.158691,90,1
0,0,0,71.99434,60,16,-0.042661,90,1
1,0,0,287.0085,61,2,0.034505,90,1
0,0,0,103.9955,33,-40,-0.004146,90,1
1,0,0,245.0134,69,16,-0.080515,90,1
1,1,0,201.0032,36,18,-0.157265,90,1
0,0,0,70.99304,44,18,-0.02205,90,1
1,0,0,266.0157,133,-12,0.059935,88,1
1,0,0,178.0134,127,9,0.023879,90,1
1,2,0,210.0161,68,-63,-0.070097,90,1
1,2,0,209.0168,131,10,0.033942,90,1
0,0,0,292.0105,111,11,0.011607,90,1
1,0,0,101.0185,119,-13,-0.0389,90,1
1,0,0,218.0034,145,0,-0.083118,90,1
1,0,0,295.0201,145,0,-0.008532,90,1
1,0,0,88.00693,73,-9,-0.026786,90,1
1,0,0,238.0054,75,-12,-0.035947,90,1
1,2,0,112.0113,0,-1,0.090643,90,1
1,0,0,71.0051,93,14,0.158065,90,1
1,2,0,68.00655,25,-2,0.124589,92,1
1,0,0,182.0001,123,15,0.024788,90,1
1,0,0,268.0049,145,0,0.123775,90,1
0,0,0,177.0027,74,10,0.06876,90,1
0,0,0,142.001,21,8,-0.026281,90,1
0,0,0,293.0103,71,12,0.004755,90,1
1,2,0,46.01624,41,17,0.053748,90,1
1,2,0,72.00589,11,5,0.163065,90,1
1,0,0,161.0122,145,0,-0.071516,90,1
1,2,0,10.01344,55,5,0.018279,90,1
1,2,0,15.01391,3,-41,0.076932,90,1
1,1,0,85.00627,61,18,0.120852,90,1
1,2,0,129.0099,53,18,0.053063,90,1
0,0,0,226.9932,2,-13,0.038525,90,1
1,2,0,179.0144,69,-1,0.092467,90,1
0,0,0,57.00396,56,16,0.044576,90,1
1,1,0,119.0083,29,-73,-0.142968,90,1
1,0,0,190.0005,119,-25,-0.049651,90,1
1,1,0,255.0065,77,12,0.010431,90,1
1,0,0,189.0131,126,10,0.081792,90,1
1,2,0,36.01648,5,-6,0.054796,90,1
0,0,0,124.9984,0,0,-0.014064,90,1
0,0,0,298.008,36,15,0.117637,90,1
0,0,0,150.0019,34,14,-0.0668,90,1
1,0,0,263.0167,125,7,0.110525,90,1
1,0,0,252.0061,145,0,-0.103517,90,1
1,2,0,45.01569,24,18,0.047986,90,1
1,0,0,291.0187,123,-17,0.032392,90,1
1,0,0,284.0081,43,16,-0.002416,88,1
0,0,0,158.0107,32,16,0.011885,90,1
0,0,0,91.0181,105,10,-0.094084,90,1
0,0,0,188.0026,114,14,-0.036392,90,1
0,0,0,166.01,138,13,0.016264,90,1
1,2,0,125.0108,3,-9,0.07328,90,1
0,0,0,157.9998,69,-49,0.003804,90,1
1,0,0,282.0072,145,0,-0.098167,90,1
1,0,0,87.99229,30,-2,0.060492,90,1
0,0,0,301.0101,145,0,0.014443,90,1
1,0,0,138.0218,121,11,-0.046431,90,1
1,0,0,153.0102,145,6,-0.016714,90,1
1,0,0,98.99473,13,-26,-0.07114,90,1
1,0,0,200.0002,145,0,0.027628,90,1
1,0,0,127.0103,145,0,0.189159,90,1
1,0,0,266.0051,145,0,0.107195,90,1
1,0,0,237.0064,87,13,-0.031445,90,1
1,0,0,170.0114,65,16,-0.084078,90,1
1,0,0,87.99229,30,-2,0.060492,90,1
1,2,0,286.0091,101,14,0.001713,90,1
0,0,0,33.00367,42,17,0.07596,90,1
1,0,0,198.0028,118,10,0.027799,90,1
1,2,0,259.0085,77,15,0.022625,90,1
0,0,0,253.0184,94,15,0.02587,88,1
1,0,0,144.0115,11,-77,0.029835,90,1
1,2,0,184.0148,69,-2,0.168476,90,1
1,0,0,96.00608,115,14,0.061352,90,1
0,0,0,160.0011,85,14,0.051532,90,1
1,0,0,128.0101,145,0,0.147183,90,1
1,0,0,167.0138,12,-20,-0.129795,90,1
0,0,0,170.0007,45,13,0.05017,90,1
0,0,0,99.01951,145,0,0.025638,90,1
1,2,0,278.0095,68,14,0.122338,90,1
1,2,0,125.0108,3,-9,0.07328,90,1
1,1,0,212.0051,53,11,-0.087848,90,1
1,1,0,104.0074,125,15,0.016524,90,1
1,1,0,168.0008,130,12,-0.070128,90,1
1,1,0,225.0056,107,13,-0.035285,90,1
1,0,0,129.02,143,7,-0.005164,90,1
1,0,0,112.0072,30,-43,-0.022016,92,1
1,0,0,272.0084,4,-5,-0.006334,90,1
1,0,0,247.004,145,0,-0.117053,90,1
0,0,0,268.9977,24,19,0.030177,90,1
1,0,0,195.9999,117,8,0.099141,90,1
1,2,0,290.0112,53,-50,-0.028807,90,1
1,0,0,101.0085,113,10,-0.159856,90,1
1,0,0,286.0081,59,0,0.008497,90,1
0,0,0,189.0022,33,-25,-0.074428,90,1
1,0,0,32.00238,81,7,0.043247,90,1
1,0,0,297.0096,110,13,-0.096236,90,1
1,0,0,256.0163,145,0,0.023031,90,1
1,2,0,41.01639,1,-3,0.06289,90,1
0,0,0,137.9992,0,0,0.00595,90,1
1,0,0,180.0109,137,12,0.050381,90,1
1,1,0,150.0006,54,16,-0.089176,90,1
1,2,0,112.0113,0,-1,0.090643,90,1
1,0,0,234.0155,7,3,-0.078548,90,1
1,0,0,92.99368,64,15,-0.066855,90,1
1,0,0,186.0134,121,12,-0.043034,90,1
0,0,0,279.0197,145,0,-0.001139,88,1
1,0,0,230.0053,67,11,-0.009144,90,1
1,2,0,139.0119,42,15,-0.084084,90,1
0,0,0,278.0089,84,10,-0.072112,90,1
1,0,0,189.0135,10,4,-0.207504,90,1
1,0,0,197.0017,127,10,0.083169,90,1
0,0,0,229.994,9,8,0.040035,90,1
1,0,0,83.0058,51,16,-0.003834,90,1
1,0,0,293.007,116,15,0.058254,90,1
0,0,0,58.00496,70,14,0.081757,90,1
1,0,0,225.0042,94,14,-0.047177,90,1
1,2,0,277.0098,54,14,0.115159,90,1
0,0,0,287.0023,0,-1,0.168465,70,1
0,0,0,170,83,-21,-0.057402,90,1
